Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,6250.000000,6396.750000,6146.549805,6359.600098,6359.600098,807347
2020-09-02,6367.000000,6415.000000,6255.000000,6365.049805,6365.049805,443995
2020-09-03,6390.000000,6455.000000,6300.000000,6355.549805,6355.549805,394265
2020-09-04,6250.000000,6422.950195,6201.000000,6277.200195,6277.200195,544380
2020-09-07,6324.000000,6349.250000,6212.000000,6263.649902,6263.649902,498573
2020-09-08,6299.000000,6330.000000,6212.049805,6234.250000,6234.250000,391754
2020-09-09,6208.799805,6220.000000,5981.600098,6026.799805,6026.799805,929750
2020-09-10,6079.000000,6192.000000,6042.850098,6129.250000,6129.250000,531608
2020-09-11,6128.549805,6174.600098,6080.000000,6128.399902,6128.399902,465485
2020-09-14,6158.000000,6194.000000,6091.000000,6112.149902,6112.149902,416142
2020-09-15,6130.000000,6159.000000,6027.450195,6115.549805,6115.549805,492987
2020-09-16,6141.600098,6239.950195,6101.149902,6145.950195,6145.950195,403270
2020-09-17,6118.899902,6123.649902,5990.100098,6007.000000,6007.000000,519236
2020-09-18,6040.049805,6060.000000,5862.450195,5888.450195,5888.450195,856383
2020-09-21,5896.000000,5909.899902,5631.000000,5712.250000,5712.250000,492122
2020-09-22,5712.250000,5756.000000,5545.000000,5682.299805,5682.299805,645229
2020-09-23,5715.000000,5757.000000,5555.000000,5646.649902,5646.649902,460088
2020-09-24,5580.000000,5600.000000,5400.000000,5425.700195,5425.700195,498722
2020-09-25,5500.000000,5906.149902,5430.149902,5803.299805,5803.299805,978346
2020-09-28,5861.649902,6040.000000,5820.000000,5985.950195,5985.950195,672201
2020-09-29,6031.750000,6049.500000,5832.549805,5876.700195,5876.700195,634435
2020-09-30,5885.000000,5929.000000,5820.000000,5852.350098,5852.350098,375598
2020-10-01,5907.000000,6104.799805,5895.049805,6053.600098,6053.600098,680752
2020-10-05,6090.000000,6169.500000,5857.799805,5881.149902,5881.149902,737910
2020-10-06,5957.000000,6018.000000,5890.000000,5995.399902,5995.399902,606092
2020-10-07,5920.000000,5938.000000,5820.000000,5905.250000,5905.250000,581223
2020-10-08,5950.000000,6033.200195,5852.250000,5871.950195,5871.950195,588972
2020-10-09,5885.000000,6014.000000,5870.000000,5915.200195,5915.200195,659334
2020-10-12,5967.500000,6000.000000,5891.000000,5912.750000,5912.750000,401435
2020-10-13,5900.000000,5914.500000,5825.000000,5867.649902,5867.649902,365637
2020-10-14,5870.000000,6145.000000,5855.049805,6100.049805,6100.049805,1029535
2020-10-15,6125.000000,6168.000000,5880.100098,5899.049805,5899.049805,781979
2020-10-16,5939.700195,5980.000000,5866.000000,5952.299805,5952.299805,476245
2020-10-19,6000.000000,6037.950195,5925.100098,5981.100098,5981.100098,379685
2020-10-20,5972.000000,6025.000000,5911.250000,5951.850098,5951.850098,311122
2020-10-21,5967.500000,6010.000000,5735.100098,5904.149902,5904.149902,605561
2020-10-22,5848.000000,6080.000000,5845.950195,5873.399902,5873.399902,1229903
2020-10-23,5934.850098,5962.000000,5823.850098,5831.549805,5831.549805,646896
2020-10-26,5872.649902,5872.649902,5645.000000,5700.950195,5700.950195,783117
2020-10-27,5700.000000,5806.500000,5632.000000,5667.250000,5667.250000,1550757
2020-10-28,5678.000000,5743.000000,5605.000000,5642.350098,5642.350098,658790
2020-10-29,5640.000000,5688.000000,5607.200195,5623.950195,5623.950195,980811
2020-10-30,5650.000000,5680.000000,5511.049805,5573.500000,5573.500000,526338
2020-11-02,5601.399902,5725.000000,5560.000000,5701.450195,5701.450195,491399
2020-11-03,5752.000000,5810.000000,5696.700195,5743.600098,5743.600098,575536
2020-11-04,5743.600098,5839.000000,5715.950195,5811.850098,5811.850098,590961
2020-11-05,5855.000000,6080.600098,5845.250000,6055.149902,6055.149902,848673
2020-11-06,6025.000000,6350.000000,6025.000000,6286.450195,6286.450195,1559339
2020-11-09,6350.000000,6439.000000,6257.500000,6283.350098,6283.350098,968156
2020-11-10,6450.000000,6733.750000,6311.049805,6687.649902,6687.649902,2170438
2020-11-11,6690.000000,6977.750000,6586.149902,6944.799805,6944.799805,2542469
2020-11-12,6943.950195,7060.000000,6850.649902,7026.200195,7026.200195,1280916
2020-11-13,6940.000000,7300.000000,6935.899902,7261.100098,7261.100098,1654574
2020-11-14,null,null,null,null,null,null
2020-11-17,7361.000000,7407.600098,7251.000000,7365.350098,7365.350098,1172544
2020-11-18,7372.000000,7845.000000,7320.399902,7789.950195,7789.950195,1475637
2020-11-19,7789.950195,8199.900391,7750.000000,7823.399902,7823.399902,3387040
2020-11-20,7843.000000,8588.650391,7843.000000,8542.599609,8542.599609,4110412
2020-11-23,8710.000000,8982.650391,8621.000000,8774.349609,8774.349609,3607587
2020-11-24,8819.900391,8908.000000,8695.099609,8859.700195,8859.700195,1789862
2020-11-25,8940.000000,9009.000000,8642.750000,8717.750000,8717.750000,1986153
2020-11-26,8740.000000,8842.000000,8671.000000,8806.700195,8806.700195,1262234
2020-11-27,8844.950195,8934.450195,8680.000000,8758.799805,8758.799805,1419350
2020-12-01,8800.000000,8828.849609,8712.650391,8746.549805,8746.549805,694283
2020-12-02,8750.000000,8879.500000,8661.650391,8802.200195,8802.200195,884969
2020-12-03,8831.000000,9191.200195,8811.099609,9114.049805,9114.049805,1437048
2020-12-04,9159.000000,9234.500000,8970.000000,9052.450195,9052.450195,1062443
2020-12-07,9064.000000,9129.000000,8955.599609,9051.950195,9051.950195,707405
2020-12-08,9056.000000,9080.000000,8901.000000,8969.400391,8969.400391,583147
2020-12-09,9013.799805,9075.000000,8951.000000,9010.650391,9010.650391,451818
2020-12-10,9010.650391,9074.000000,8939.000000,9028.849609,9028.849609,466726
2020-12-11,9067.000000,9139.000000,8951.000000,8995.049805,8995.049805,551456
2020-12-14,9066.799805,9066.799805,8895.150391,8933.500000,8933.500000,444884
2020-12-15,8925.000000,9338.900391,8870.000000,9296.950195,9296.950195,1124527
2020-12-16,9369.599609,9450.000000,9212.000000,9257.700195,9257.700195,761170
