Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,97.500000,101.150002,96.500000,99.800003,93.985649,44304572
2020-09-02,99.800003,100.500000,98.300003,98.949997,93.185165,20904846
2020-09-03,99.000000,99.699997,96.900002,97.699997,92.007988,19004282
2020-09-04,96.050003,97.449997,94.000000,94.699997,89.182770,27339411
2020-09-07,94.800003,96.000000,92.050003,92.400002,87.016777,28474893
2020-09-08,93.250000,93.250000,90.300003,90.650002,85.368729,31186005
2020-09-09,90.099998,91.250000,88.500000,90.400002,85.133293,28307198
2020-09-10,91.000000,91.500000,89.250000,90.550003,85.274559,27263673
2020-09-11,90.199997,90.900002,89.449997,90.099998,84.850769,18190992
2020-09-14,90.400002,91.949997,89.750000,90.849998,85.557076,22533738
2020-09-15,90.900002,92.750000,90.550003,91.099998,85.792511,26866105
2020-09-16,91.599998,91.599998,89.300003,89.650002,86.956459,20778500
2020-09-17,89.050003,89.449997,88.300003,88.650002,85.986504,21804215
2020-09-18,89.050003,91.099998,88.699997,90.550003,87.829422,44757908
2020-09-21,91.150002,91.349998,87.349998,88.300003,85.647018,17714694
2020-09-22,88.300003,89.550003,85.300003,87.699997,85.065041,25113194
2020-09-23,87.650002,88.150002,84.199997,85.099998,82.543159,24107408
2020-09-24,84.099998,85.650002,82.150002,82.650002,80.166771,17724521
2020-09-25,83.349998,85.150002,82.349998,84.800003,82.252182,15999517
2020-09-28,85.599998,88.250000,85.099998,87.500000,84.871056,22735756
2020-09-29,88.500000,88.900002,84.650002,85.150002,82.591660,21328822
2020-09-30,85.599998,85.849998,83.400002,85.099998,82.543159,18475452
2020-10-01,85.800003,85.800003,84.500000,84.900002,82.349174,18244405
2020-10-05,85.000000,85.449997,83.800003,84.449997,81.912689,15677842
2020-10-06,84.449997,84.650002,83.650002,84.150002,81.621704,13094249
2020-10-07,84.199997,84.250000,82.250000,82.800003,80.312271,19056844
2020-10-08,83.099998,83.349998,82.349998,82.599998,80.118271,11961568
2020-10-09,82.849998,83.150002,81.650002,82.900002,80.409264,18016087
2020-10-12,83.650002,84.550003,82.400002,82.750000,80.263771,11714109
2020-10-13,82.800003,83.400002,82.400002,82.650002,80.166771,11503196
2020-10-14,82.800003,83.050003,78.099998,79.099998,76.723434,47114322
2020-10-15,79.099998,80.500000,78.500000,79.000000,76.626434,20107413
2020-10-16,79.000000,80.500000,78.449997,80.300003,77.887383,16578267
2020-10-19,80.949997,83.150002,80.500000,81.650002,79.196823,21839955
2020-10-20,81.650002,81.949997,80.300003,80.650002,78.226868,14238188
2020-10-21,81.449997,83.800003,80.650002,82.300003,79.827293,38563701
2020-10-22,82.300003,85.900002,81.400002,84.650002,82.106682,34256481
2020-10-23,86.000000,86.599998,84.500000,86.250000,83.658607,46258872
2020-10-26,87.099998,88.000000,84.300003,85.949997,83.367622,34724632
2020-10-27,88.800003,90.050003,87.050003,89.449997,86.762466,95412168
2020-10-28,89.449997,90.650002,87.500000,88.099998,85.453026,44763206
2020-10-29,87.000000,88.500000,86.000000,86.500000,83.901100,41912944
2020-10-30,86.900002,88.750000,86.300003,87.599998,84.968048,40735912
2020-11-02,88.300003,89.599998,87.949997,89.199997,86.519974,31922062
2020-11-03,91.449997,92.000000,83.050003,85.949997,83.367622,118128168
2020-11-04,86.150002,87.099998,84.500000,85.099998,82.543159,47519427
2020-11-05,85.849998,87.000000,85.599998,86.800003,84.192085,41267817
2020-11-06,87.199997,88.750000,86.900002,87.300003,84.677063,46143960
2020-11-09,88.650002,89.849998,87.699997,89.449997,86.762466,42703600
2020-11-10,89.800003,91.750000,89.550003,91.500000,88.750877,43483223
2020-11-11,92.000000,93.500000,91.699997,92.900002,90.108810,51801855
