Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,269.799988,288.500000,269.049988,286.799988,286.799988,13679100
2020-09-02,288.500000,294.000000,285.049988,293.000000,293.000000,11710711
2020-09-03,293.000000,295.850006,290.850006,293.399994,293.399994,6425365
2020-09-04,286.049988,291.250000,280.549988,282.350006,282.350006,8442924
2020-09-07,281.000000,287.750000,278.850006,286.500000,286.500000,8634438
2020-09-08,286.000000,288.399994,278.399994,281.149994,281.149994,7609074
2020-09-09,273.200012,288.500000,272.450012,286.850006,286.850006,14099247
2020-09-10,289.350006,290.250000,278.450012,285.350006,285.350006,9369826
2020-09-11,283.950012,289.000000,282.700012,287.799988,287.799988,6485991
2020-09-14,287.100006,293.950012,285.600006,289.850006,289.850006,7275752
2020-09-15,290.950012,294.549988,288.750000,289.600006,289.600006,6682205
2020-09-16,289.000000,291.700012,286.299988,288.649994,288.649994,6090447
2020-09-17,286.000000,288.799988,283.149994,286.850006,286.850006,5287608
2020-09-18,285.299988,293.549988,284.450012,287.700012,287.700012,9911089
2020-09-21,289.399994,290.299988,270.049988,271.299988,271.299988,7522304
2020-09-22,269.299988,275.149994,262.700012,271.899994,271.899994,13246981
2020-09-23,274.899994,274.899994,263.649994,268.200012,268.200012,8444204
2020-09-24,263.049988,264.950012,257.549988,258.549988,258.549988,7984409
2020-09-25,261.100006,270.450012,258.799988,268.350006,268.350006,6842515
2020-09-28,270.950012,278.799988,269.149994,277.000000,277.000000,5470078
2020-09-29,277.000000,286.799988,276.049988,284.100006,284.100006,11241924
2020-09-30,283.200012,284.950012,275.000000,277.750000,277.750000,6288601
2020-10-01,281.450012,286.649994,278.250000,282.049988,282.049988,4873599
2020-10-05,284.299988,292.000000,282.450012,290.100006,290.100006,9269669
2020-10-06,292.750000,295.000000,286.700012,291.350006,291.350006,9592838
2020-10-07,290.000000,293.799988,287.200012,291.450012,291.450012,8126574
2020-10-08,291.500000,298.399994,287.649994,292.950012,292.950012,11623030
2020-10-09,293.149994,298.350006,291.049988,292.000000,292.000000,7301282
2020-10-12,294.899994,294.899994,279.350006,285.149994,285.149994,10299644
2020-10-13,285.000000,291.100006,283.950012,289.950012,289.950012,7541780
2020-10-14,289.250000,292.000000,285.500000,290.649994,290.649994,6525759
2020-10-15,291.799988,297.700012,289.200012,291.549988,291.549988,10662625
2020-10-16,291.500000,312.450012,290.750000,311.049988,311.049988,19877043
2020-10-19,314.200012,318.100006,307.700012,313.500000,313.500000,18883894
2020-10-20,310.000000,319.799988,308.600006,318.700012,318.700012,10739805
2020-10-21,320.750000,324.299988,314.750000,322.950012,322.950012,11914326
2020-10-22,322.000000,327.049988,319.500000,325.500000,325.500000,8493725
2020-10-23,326.000000,327.299988,319.899994,321.250000,321.250000,7400810
2020-10-26,314.000000,315.799988,304.350006,308.299988,308.299988,15424673
2020-10-27,308.350006,312.450012,303.149994,308.950012,308.950012,7123842
2020-10-28,309.049988,315.149994,304.000000,305.850006,305.850006,8888276
