Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,111.728554,112.149643,110.353004,111.868919,59.070183,1024222
1996-01-02,111.728554,112.149643,109.510826,109.791557,57.973278,1695431
1996-01-03,109.791557,112.290009,109.510826,109.819626,57.988106,1351411
1996-01-04,108.079132,108.079132,103.868256,106.338638,56.150024,3478582
1996-01-05,105.047302,105.552605,103.166443,104.233200,55.038288,3013803
1996-01-08,103.587532,103.868256,99.432800,100.331123,52.977879,3675215
1996-01-09,98.253754,100.696068,98.253754,99.853889,52.725887,3696410
1996-01-10,99.853889,101.762817,98.253754,99.320511,52.444237,3592305
1996-01-11,99.376656,102.155830,99.039787,101.650528,53.674564,2771929
1996-01-12,101.650528,103.250664,100.639915,101.257515,53.467041,3159319
1996-01-15,100.639915,101.818962,100.190758,100.415337,53.022358,1335203
1996-01-16,100.415337,101.061005,99.432800,100.218834,52.918598,1946566
1996-01-17,99.376656,100.106544,96.288681,96.822060,51.124989,2551251
1996-01-18,95.474579,96.148315,93.200706,94.772766,50.042900,3193071
1996-01-19,93.621796,95.109634,93.200706,93.958664,49.613041,2007836
1996-01-22,94.885056,95.811447,93.902519,94.941200,50.131832,1528898
1996-01-23,94.183243,95.334213,89.832008,91.179489,48.145538,1675215
1996-01-24,91.179489,103.250664,88.428383,89.944298,47.493324,2070887
1996-01-25,89.832008,90.140800,87.445847,88.007294,46.470528,1592038
1996-01-26,88.007294,88.007294,88.007294,88.007294,46.470528,0
1996-01-29,87.052826,92.639259,87.052826,92.021660,48.590221,3235372
1996-01-30,93.762154,95.446503,90.954903,92.807693,49.005283,3201976
1996-01-31,93.200706,97.130859,92.498894,93.734085,49.494442,3476533
1996-02-01,92.948051,96.148315,92.948051,95.839523,50.606190,1847537
1996-02-02,97.832672,104.008621,96.569405,102.829575,54.297142,3973372
1996-02-05,107.236954,113.412910,103.026077,106.843941,56.416836,6892153
1996-02-06,107.517685,108.079132,96.007957,97.804596,51.643803,4002404
1996-02-07,97.804596,103.306808,96.288681,101.650528,53.674564,4535042
1996-02-08,102.183907,117.006187,101.903183,116.416664,61.471550,11450974
1996-02-09,124.080460,125.203362,118.494034,123.210213,65.058739,11968295
1996-02-12,120.655617,122.676834,114.535805,116.276299,61.397419,8375901
1996-02-13,115.658707,118.746681,113.581345,116.332443,61.427074,7238578
1996-02-14,120.711761,124.641907,118.465958,119.616928,63.161366,6725709
