Date,Open,High,Low,Close,Adj Close,Volume
2003-05-08,10.971428,11.200000,10.171428,10.400000,8.047451,187943
2003-05-09,10.628571,10.742857,10.400000,10.742857,8.312753,114799
2003-05-12,10.742857,11.771428,10.742857,11.428571,8.843352,752170
2003-05-13,11.771428,11.885714,11.314285,11.428571,8.843352,526229
2003-05-14,11.657142,13.142857,11.428571,12.457142,9.639255,797615
2003-05-15,12.571428,12.800000,12.342857,12.457142,9.639255,868012
2003-05-16,12.571428,12.800000,12.114285,12.342857,9.550822,446810
2003-05-19,12.571428,12.685714,12.000000,12.114285,9.373956,445551
2003-05-20,12.000000,12.228571,11.657142,11.771428,9.108654,262185
2003-05-21,12.000000,13.028571,11.885714,12.800000,9.904557,598363
2003-05-22,13.142857,13.828571,12.457142,13.714285,10.612022,1612429
2003-05-23,14.171428,14.400000,13.714285,14.285714,11.054192,904729
2003-05-26,14.514285,15.314285,14.400000,15.085714,11.673227,1251600
2003-05-27,15.542857,15.542857,14.285714,14.400000,11.142624,1049293
2003-05-28,14.857142,14.971428,14.400000,14.628571,11.319492,574205
2003-05-29,14.857142,15.428571,14.742857,15.200000,11.761660,1040854
2003-05-30,15.314285,16.114285,15.314285,15.657142,12.115395,1371874
2003-06-02,15.885714,16.799999,15.771428,16.114285,12.469128,1529006
2003-06-03,16.457142,16.571428,15.428571,15.657142,12.115395,894201
2003-06-04,16.000000,16.228571,15.657142,16.000000,12.380695,810372
2003-06-05,15.771428,16.342857,15.657142,15.657142,12.115395,815897
2003-06-06,15.657142,16.114285,15.542857,15.657142,12.115395,473320
2003-06-09,15.885714,17.257141,15.542857,17.028570,13.176596,2252565
2003-06-10,17.371428,17.714285,15.542857,15.771428,12.203829,3064916
2003-06-11,16.228571,16.914286,16.000000,16.114285,12.469128,1080908
2003-06-12,16.114285,16.914286,16.114285,16.457142,12.734428,1091158
2003-06-13,17.371428,17.371428,16.228571,16.342857,12.645997,513633
2003-06-16,16.571428,16.571428,15.885714,16.114285,12.469128,494274
